,file_name,gt_transcriptions,total_stutter
656,4853-27671-0034.csv,but one living thing there was besides myself a gray breasted albatross of a princely with the pinion i have not observed it till the whole one down and then,0
657,4853-27671-0018.csv,with us had it stutter done yesterday instead of today my companions would stutter have been alive and yonder sinking ruin fabric at room ship capable of bearing us totally stutter the warm seas and to our homes at last,9
658,4853-27671-0025.csv,and such was stutter state of my mind that imagination might quickly have worked the stutter apparition had it lingered into an instrument for the unsettling of stutter my reason i rose from the seat onto which i had sunk and lose the sale,9
659,4853-27671-0002.csv,and the deep of rolling sapphire i stutter started with sudden terror to observe how close the covering board thought upon the water and how the head of every swell ram passed as high as the bulwark real,2
660,4853-27671-0038.csv,the bird quitted the spot of the wreck after a while and stutter followed me its stutter eyes had the sparkling blood-red gleam of rubies,5
661,4853-27671-0009.csv,but i met with stutter an order that had belonged to the other boat and this with the mast and sail i dropped into her stutter to swell lifting her up to my hand when the blue fold swung past stutter my next business was to victual her,7
662,4853-27671-0004.csv,one extraordinary stroke by stutter quickly detected the jolly-boat had lain stutter stowed in the longboat it was bass we carried those boats the little stutter one lying snugly enough in the other the sea that had flooded our deck,10
663,4853-27671-0016.csv,tell all that quarter of the sea stutter to be a mass of leaping dazzle upon the eastern sea line stutter leia range of white clouds compact as the chalk cliffs of dover,8
664,4853-27671-0031.csv,then by sailing into the stutter great desolation of the northwest the burden of my loneliness weighed down upon me so crushingly that i cannot but consider my senses must have been somewhat dulled by suffering,2
665,4853-27671-0001.csv,i had stutter at one time during the block hours struck into a mournful calculation and reckons that the stutter brig would float some 2 or 3 hours after sunrise,6
666,4853-27671-0030.csv,i understood that my only hope of deliverance lay in stutter being picked up and that stutter though by heading east i should be cleaning to the stormy parts i was more likely to meet with a ship here about,8
667,4853-27671-0029.csv,where stutter perchance i might need a whaler or soc man from new holland but my heart sank at stutter the prospect of the league's of water stutter which rolled between me and the islands and the western american seaboard indeed,8
668,4853-27671-0026.csv,and hauling the sheet off to put the or over stutter stern and brought the little craft head to an easterly course the draft of air was extremely weak and scares furnished impulse enough to the sale to raise a bubble alongside,5
669,4853-27670-0008.csv,what has come to pass is it possible that stutter all my companions have been washed overboard certainly stutter men at least we're living before we follow the ice and again i cried out is there anyone alive,8
670,4853-27670-0017.csv,my stutter directly saw it and found the time 20 minutes after tim this signified that i had 10 or 11 hours of darkness before me,5
671,4853-27670-0003.csv,it was intensely dark the binnacle lamp was extinguished and the light in the cabin burn to dimly to throw the faintest color upon the hatchway one thing i quickly noticed that the gale had broken and blue no more than a fresh breeze,0
672,4853-27670-0015.csv,her case might not be so desperate as stutter threatened by the way in which she had being torn and precipitated past the iceberg at moments when she plunged the whiteness of the water screaming upon the surges on either hand,5
673,4853-27670-0016.csv,by preventing the seas which washed onto the stutter forecastle from cascading with their former stutter aft also stutter that the whole length of the main and topmast lay upon the larboard raelynn over the side,10
674,4853-27670-0013.csv,misery stutter and horror were within that shadow and beyond it nothing that my spirit stutter could look up to i stood for some moments as one stunned stutter then my manhood train to some purpose by the usage of the sea,12
675,4853-27670-0030.csv,no language that i have command of could put before stutter the horror that possessed me as i sat meditating upon my situation and recalling the faces of the dead the wind was rapidly falling and with it the sea,5
